batch_2_8085.png,1720117.859
batch_2_831.png,1115179.896
batch_2_8699.png,1090618.095
batch_2_8742.png,3804.155906
batch_2_8816.png,3842259.535
batch_2_8831.png,4121665.796
batch_2_8908.png,1803995.682
batch_2_9088.png,1734474.361
batch_2_9096.png,3490293.384
batch_2_9376.png,613278.2091
batch_2_942.png,1403488.028
batch_2_9536.png,2039504.778
batch_2_9622.png,851194.3945
batch_3_1041.png,1957301.174
batch_3_1056.png,4507586.826
batch_3_1454.png,2386106.57
batch_3_152.png,2513299.17
batch_3_2511.png,1318852.357
batch_3_2743.png,1052220.14
batch_3_2980.png,1530909.826
batch_3_2986.png,434336.8797
batch_3_2994.png,1581815.861
batch_3_3315.png,242428.2096
batch_3_3637.png,738331.3631
batch_3_371.png,2119606.08
batch_3_381.png,711516.1386
batch_3_4189.png,4171195.443
batch_3_4212.png,3114075.802
batch_3_4244.png,541882.3756
batch_3_4508.png,577044.8502
batch_3_4549.png,3833886.954
batch_3_4775.png,27162.88401
batch_3_4982.png,3644810.011
batch_3_5106.png,1147867.522
batch_3_5341.png,1199602.804
batch_3_5424.png,999868.3486
batch_3_5608.png,1679705.254
batch_3_5701.png,1527706.356
batch_3_5756.png,703644.7013
batch_3_5862.png,1971839.435
batch_3_6032.png,590129.892
batch_3_6117.png,989750.305
batch_3_6175.png,3240416.67
batch_3_6280.png,1267942.58
batch_3_6401.png,1138168.82
batch_3_6432.png,1981539.442
batch_3_6499.png,1931720.355
batch_3_6596.png,2984932.685
batch_3_6859.png,3053817.665
batch_3_6898.png,3247778.278
batch_3_7191.png,2067868.31
batch_3_7218.png,1314832.347
batch_3_7407.png,472609.0802
batch_3_7573.png,1725763.477
batch_3_7614.png,398259.1872
batch_3_7741.png,963200.4804
batch_3_7878.png,1286466.818
batch_3_7949.png,2876392.436
batch_3_8022.png,3822684.705
batch_3_805.png,341644.0431
batch_3_8389.png,2257976.045
batch_3_8429.png,1959892.34
batch_3_8904.png,499797.8054
batch_3_8929.png,1015304.44
batch_3_9005.png,2244112.107
batch_3_9231.png,672817.3819
batch_3_929.png,3903233.526
batch_3_9403.png,1385302.809
batch_3_949.png,2464130.757
batch_3_9570.png,179319.644
batch_3_9765.png,1282387.406
batch_3_982.png,1650243.605
batch_3_9900.png,115728.8693
batch_4_1382.png,415440.2421
batch_4_1402.png,1117334.3
batch_4_180.png,78299.60121
batch_4_1909.png,724450.4573
batch_4_2244.png,2517677.166
batch_4_2336.png,430108.3078
batch_4_239.png,272534.49
batch_4_2406.png,909429.6007
batch_4_2530.png,1631216.6
batch_4_2645.png,508577.759
batch_4_2741.png,1377931.087
batch_4_2892.png,831348.0498
batch_4_2962.png,1790241.561
batch_4_3230.png,1007150.931
batch_4_3301.png,1807382.656
batch_4_3311.png,566489.0428
batch_4_3365.png,620078.9994
batch_4_3419.png,3110312.283
batch_4_3614.png,2062702.457
batch_4_3726.png,1844897.949
batch_4_3797.png,2408541.389
batch_4_3988.png,1078678.959
batch_4_4016.png,1316818.707
batch_4_4185.png,593377.2478
batch_4_4214.png,1773595.69
batch_4_4442.png,2165571.417
batch_4_4503.png,302389.323
batch_4_4574.png,4675181.737
batch_4_4579.png,3.49481E+14
batch_4_4600.png,1482852.844
batch_4_4745.png,2377726.887
batch_4_4928.png,185205.2188
batch_4_4942.png,1214690.689
batch_4_5062.png,1619275.117
batch_4_5559.png,1127283.741
batch_4_5598.png,1434031.747
batch_4_5600.png,1220031.202
batch_4_5610.png,3997299.03
batch_4_576.png,1123769.563
batch_4_5787.png,1493850.827
batch_4_5811.png,883079.0651
batch_4_5820.png,2783077.185
batch_4_5830.png,1516040.621
